Fontes;;;;
Nome;Data;Hora;Extensão;Custom
GFE11805.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11806.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11807.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11808.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11809.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11810.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11811.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11812.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11813.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11814.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11815.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11816.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11817.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11818.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11819.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11820.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11821.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11822.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11823.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11824.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11825.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11826.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11827.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11828.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11829.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11830.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11831.PRW;04/02/2015;08:30:20;PRW;#N/D
GFE11832.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11833.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11834.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11835.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11836.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11837.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11838.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11839.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11840.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11841.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11842.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11843.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11844.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11845.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11846.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11847.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11848.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11849.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11850.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11851.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11852.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11853.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11854.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11855.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11856.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11857.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11858.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11859.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11860.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11861.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11862.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11863.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11864.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11865.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11866.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11867.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11868.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11869.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11870.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11871.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11872.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11873.PRW;16/02/2015;07:30:36;PRW;#N/D
GFE11874.PRW;10/09/2014;16:23:12;PRW;#N/D
GFE11875.PRW;20/10/2014;16:45:13;PRW;#N/D
GFE11876.PRW;16/10/2014;10:49:01;PRW;#N/D
GFE11877.PRW;17/10/2014;17:39:11;PRW;#N/D
GFE11878.PRW;12/11/2014;15:51:01;PRW;#N/D
GFE11879.PRW;22/10/2014;10:14:01;PRW;#N/D
GFE11880.PRW;21/11/2014;12:38:50;PRW;#N/D
GFE11881.PRW;06/05/2015;10:55:06;PRW;#N/D
GFE11882.PRW;01/12/2014;09:14:19;PRW;#N/D
GFE11883.PRW;12/11/2014;13:05:24;PRW;#N/D
GFE11884.PRW;12/11/2014;15:51:01;PRW;#N/D
GFE11886.PRW;21/11/2014;07:39:53;PRW;#N/D
GFE11887.PRW;07/01/2015;11:03:51;PRW;#N/D
GFE11888.PRW;24/11/2014;07:50:27;PRW;#N/D
GFE11889.PRW;13/03/2015;10:53:54;PRW;#N/D
GFE11890.PRW;16/02/2015;07:30:36;PRW;#N/D
GFE11891.PRW;19/01/2015;15:42:19;PRW;#N/D
GFE11892.PRW;06/05/2015;10:55:06;PRW;#N/D
GFE11893.PRW;17/12/2014;13:27:08;PRW;#N/D
GFE11894.PRW;26/01/2015;07:43:54;PRW;#N/D
GFE11895.PRW;18/03/2015;15:21:05;PRW;#N/D
GFE11896.PRW;02/01/2015;10:25:42;PRW;#N/D
GFE11897.PRW;26/01/2015;09:10:08;PRW;#N/D
GFE11898.PRW;06/01/2015;17:40:29;PRW;#N/D
GFE11899.PRW;15/01/2015;09:36:43;PRW;#N/D
GFE1189A.PRW;02/02/2015;12:24:56;PRW;#N/D
GFE1189B.PRW;02/02/2015;14:16:02;PRW;#N/D
GFE1189C.PRW;09/02/2015;13:02:27;PRW;#N/D
GFE1189D.PRW;23/02/2015;15:49:59;PRW;#N/D
GFE1189E.PRW;29/06/2015;09:27:42;PRW;#N/D
GFE1189F.PRW;23/02/2015;15:49:59;PRW;#N/D
GFE1189G.PRW;18/03/2015;14:52:05;PRW;#N/D
GFE1189H.PRW;17/03/2015;15:48:17;PRW;#N/D
GFE1189I.PRW;06/04/2015;09:40:51;PRW;#N/D
GFE1189J.PRW;06/05/2015;15:00:28;PRW;#N/D
GFE1189L.PRW;24/06/2015;17:06:22;PRW;#N/D
GFE1189M.PRW;06/05/2015;10:55:06;PRW;#N/D
GFE1189N.PRW;26/05/2015;17:21:36;PRW;#N/D
GFE11I00.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I01.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I02.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I03.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I04.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I05.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I06.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I07.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I08.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I09.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I10.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I11.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I12.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I13.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I14.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I15.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I16.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I17.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I18.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I19.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I20.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I21.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I22.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I23.PRW;13/04/2015;09:22:07;PRW;#N/D
GFE11I24.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I25.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I26.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I27.PRW;28/09/2015;17:59:53;PRW;#N/D
GFE11I28.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I29.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I30.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I31.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I32.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I33.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I34.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I35.PRW;23/02/2015;15:49:59;PRW;#N/D
GFE11I36.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I37.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I38.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I39.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I40.PRW;29/08/2014;13:22:50;PRW;#N/D
GFE11I41.PRW;16/12/2014;15:20:41;PRW;#N/D
GFE11I42.PRW;22/09/2014;08:41:44;PRW;#N/D
GFE11I43.PRW;05/12/2014;15:25:42;PRW;#N/D
GFEA011.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA012.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA013.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA014.PRW;30/08/2017;15:11:56;PRW;#N/D
GFEA015.PRW;08/05/2018;10:53:00;PRW;#N/D
GFEA016.PRW;04/09/2016;11:48:11;PRW;#N/D
GFEA017.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA018.PRW;06/12/2017;17:47:39;PRW;#N/D
GFEA019.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA020.PRW;24/01/2018;15:13:22;PRW;#N/D
GFEA021.PRW;21/02/2018;18:34:40;PRW;#N/D
GFEA021A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA021B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA021C.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA030.PRW;14/06/2017;16:33:12;PRW;#N/D
GFEA031.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA032.PRW;16/05/2018;16:08:12;PRW;#N/D
GFEA041.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA042.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA043.PRW;14/03/2018;17:23:48;PRW;#N/D
GFEA044.PRW;26/03/2018;14:03:21;PRW;#N/D
GFEA045.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA046.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA047.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA048.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA049.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA050.PRW;13/04/2018;15:56:24;PRW;#N/D
GFEA050A.PRW;16/04/2018;16:02:22;PRW;#N/D
GFEA050B.PRW;16/04/2018;16:02:22;PRW;#N/D
GFEA050C.PRW;14/05/2018;13:27:47;PRW;#N/D
GFEA050D.PRW;11/05/2018;15:55:54;PRW;#N/D
GFEA050E.PRW;13/04/2018;14:49:48;PRW;#N/D
GFEA051.PRW;18/01/2018;08:10:00;PRW;#N/D
GFEA052.PRW;21/02/2018;18:34:40;PRW;#N/D
GFEA053.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA054.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA055.PRW;16/05/2018;11:44:36;PRW;#N/D
GFEA055SCH.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA056.PRW;02/03/2017;14:55:56;PRW;#N/D
GFEA057.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA058.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA058A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA058B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA060.PRW;07/08/2017;15:55:08;PRW;#N/D
GFEA061.PRW;21/02/2018;18:34:40;PRW;#N/D
GFEA061A.PRW;20/12/2017;10:37:35;PRW;#N/D
GFEA061B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA061D.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA061F.PRW;18/05/2018;09:44:50;PRW;#N/D
GFEA061G.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA061H.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA061I.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA062.PRW;19/02/2018;14:44:12;PRW;#N/D
GFEA062A.PRW;21/02/2018;18:34:40;PRW;#N/D
GFEA063.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA064.PRW;22/02/2018;13:28:48;PRW;#N/D
GFEA064A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA065.PRW;07/05/2018;08:31:04;PRW;#N/D
GFEA065A.PRW;14/01/2016;14:31:27;PRW;#N/D
GFEA065B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA065C.PRW;01/11/2017;15:04:43;PRW;#N/D
GFEA065D.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA066.PRW;06/04/2018;11:19:06;PRW;#N/D
GFEA067.PRW;09/02/2018;18:21:32;PRW;#N/D
GFEA068.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA069.PRW;22/02/2018;11:26:00;PRW;#N/D
GFEA070.PRW;04/05/2018;16:24:16;PRW;#N/D
GFEA070A.PRW;07/02/2018;19:09:40;PRW;#N/D
GFEA070B.PRW;07/11/2017;10:56:06;PRW;#N/D
GFEA071.PRW;12/03/2018;18:29:12;PRW;#N/D
GFEA080.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA081.PRW;19/01/2018;16:02:56;PRW;#N/D
GFEA082.PRW;08/03/2018;16:27:49;PRW;#N/D
GFEA083.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA083A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA083B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA084.PRW;26/04/2018;13:55:52;PRW;#N/D
GFEA084A.PRW;20/09/2017;14:50:57;PRW;#N/D
GFEA085.PRW;09/04/2018;19:36:18;PRW;#N/D
GFEA086.PRW;10/01/2018;15:08:53;PRW;#N/D
GFEA087.PRW;22/12/2017;11:35:27;PRW;#N/D
GFEA088.PRW;23/02/2018;08:16:08;PRW;#N/D
GFEA089.PRW;19/02/2018;19:56:49;PRW;#N/D
GFEA090.PRW;19/02/2018;20:23:56;PRW;#N/D
GFEA091.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA092.PRW;07/02/2018;20:08:09;PRW;#N/D
GFEA093.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA093SCH.PRW;16/02/2018;16:12:51;PRW;#N/D
GFEA094.PRW;12/02/2018;13:05:13;PRW;#N/D
GFEA094A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA095.PRW;12/02/2018;13:59:30;PRW;#N/D
GFEA095SCH.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA096.PRW;20/03/2018;17:17:42;PRW;#N/D
GFEA096A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA097.PRW;16/05/2018;13:22:00;PRW;#N/D
GFEA098.PRW;16/05/2018;13:22:00;PRW;#N/D
GFEA099.PRW;16/05/2018;13:22:00;PRW;#N/D
GFEA100.PRW;16/02/2018;16:46:52;PRW;#N/D
GFEA101.PRW;16/02/2018;13:46:17;PRW;#N/D
GFEA102.PRW;19/02/2018;15:57:02;PRW;#N/D
GFEA103.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA104.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA105.PRW;21/02/2018;09:44:15;PRW;#N/D
GFEA106.PRW;16/05/2018;13:22:00;PRW;#N/D
GFEA110.PRW;11/05/2018;16:45:36;PRW;#N/D
GFEA110B.PRW;11/05/2018;16:45:36;PRW;#N/D
GFEA111.PRW;30/09/2015;14:16:51;PRW;#N/D
GFEA115.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA115A.PRW;11/05/2018;15:13:28;PRW;#N/D
GFEA115B.PRW;16/03/2018;11:27:12;PRW;#N/D
GFEA115SCH.PRW;18/09/2017;16:00:10;PRW;#N/D
GFEA115SCP.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA116.PRW;16/05/2018;13:22:00;PRW;#N/D
GFEA116A.PRW;11/05/2018;11:03:45;PRW;#N/D
GFEA116B.PRW;22/02/2018;09:41:26;PRW;#N/D
GFEA116SCH.PRW;25/08/2017;09:27:48;PRW;#N/D
GFEA116SCP.PRW;25/08/2017;09:27:48;PRW;#N/D
GFEA117.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA117A.PRW;16/05/2018;09:22:47;PRW;#N/D
GFEA117B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA117C.PRW;14/05/2018;15:24:59;PRW;#N/D
GFEA117SCH.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA117SCP.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA118.PRW;16/05/2018;13:22:00;PRW;#N/D
GFEA118SCH.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA120.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA510.PRW;05/07/2016;15:40:22;PRW;#N/D
GFEA511.PRW;21/11/2017;11:47:14;PRW;#N/D
GFEA512.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA513.PRW;24/05/2017;10:31:27;PRW;#N/D
GFEA514.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA515.PRW;23/06/2016;10:22:18;PRW;#N/D
GFEA516.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEA517.PRW;16/05/2018;13:22:00;PRW;#N/D
GFEA518.PRW;09/08/2017;10:03:50;PRW;#N/D
GFEA519.PRW;02/03/2018;09:29:43;PRW;#N/D
GFEA519B.PRW;06/03/2018;09:32:36;PRW;#N/D
GFEA520.PRW;29/08/2014;13:22:50;PRW;#N/D
GFEA521.PRW;16/05/2018;13:22:00;PRW;#N/D
GFEA522.PRW;26/02/2018;13:50:19;PRW;#N/D
GFEA523.PRW;22/02/2018;10:05:03;PRW;#N/D
GFEBI00.PRW;22/02/2018;15:38:26;PRW;#N/D
GFEBI01.PRW;28/02/2018;13:19:39;PRW;#N/D
GFEBI01B.PRW;20/01/2016;17:30:39;PRW;#N/D
GFEBI02.PRW;16/05/2018;13:22:00;PRW;#N/D
GFEBI03.PRW;21/06/2016;17:46:59;PRW;#N/D
GFEC001.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001B.PRW;22/09/2015;17:32:19;PRW;#N/D
GFEC001C.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001D.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001E.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001F.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001G.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001H.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001I.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001J.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001K.PRW;22/09/2015;17:32:19;PRW;#N/D
GFEC001L.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001M.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001N.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC001O.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002.PRW;09/11/2016;16:52:25;PRW;#N/D
GFEC002A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002C.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002D.PRW;24/09/2015;17:09:16;PRW;#N/D
GFEC002E.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002F.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002G.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002H.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002I.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002J.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC002K.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC003.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC003A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC003B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC003C.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC010.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC011.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC011A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC011B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC012.PRW;11/05/2016;13:35:37;PRW;#N/D
GFEC012A.PRW;17/12/2015;10:47:19;PRW;#N/D
GFEC012B.PRW;17/12/2015;10:47:19;PRW;#N/D
GFEC020.PRW;24/01/2018;15:09:23;PRW;#N/D
GFEC021.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC022.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC023.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC024.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC032.PRW;15/12/2017;09:47:56;PRW;#N/D
GFEC040.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC040A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC041.PRW;21/07/2017;09:17:59;PRW;#N/D
GFEC050.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC053.PRW;22/02/2018;11:26:00;PRW;#N/D
GFEC053A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC054.PRW;05/12/2017;17:11:10;PRW;#N/D
GFEC054A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC055.PRW;25/01/2016;10:02:46;PRW;#N/D
GFEC058.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC060.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC061.PRW;28/11/2017;13:49:58;PRW;#N/D
GFEC061A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC061B.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC061C.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC061D.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC061E.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC061F.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC061G.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC061H.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC065.PRW;05/12/2017;17:11:10;PRW;#N/D
GFEC070.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC080.PRW;22/12/2017;11:35:27;PRW;#N/D
GFEC096.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC100.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC105.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC510.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC511.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC511A.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC512.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC512A.PRW;05/09/2016;17:08:39;PRW;#N/D
GFEC513.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC513A.PRW;08/08/2017;15:46:21;PRW;#N/D
GFEC514.PRW;22/02/2018;11:06:59;PRW;#N/D
GFEC515.PRW;05/12/2017;17:11:10;PRW;#N/D
GFEC516.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC517.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEC518.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFILIALPERMISSAOUSUARIO.PRW;08/05/2018;08:22:46;PRW;#N/D
GFEFIX01.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX02.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX03.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX04.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX05.PRW;26/02/2018;15:34:24;PRW;#N/D
GFEFIX06.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX07.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX08.PRW;22/02/2018;17:32:00;PRW;#N/D
GFEFIX09.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX10.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX11.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX13.PRW;02/06/2017;09:46:05;PRW;#N/D
GFEFIX14.PRW;26/02/2018;16:34:56;PRW;#N/D
GFEFIX15.PRW;22/02/2018;17:32:00;PRW;#N/D
GFEFIX16.PRW;26/02/2018;16:55:20;PRW;#N/D
GFEI001.PRW;22/02/2018;15:38:26;PRW;#N/D
GFEI015.PRW;21/04/2018;09:10:44;PRW;#N/D
GFEI020.PRW;25/08/2017;09:27:48;PRW;#N/D
GFEI044.PRW;22/02/2018;15:38:26;PRW;#N/D
GFEI065.PRW;21/04/2018;09:10:44;PRW;#N/D
GFEI070.PRW;21/04/2018;09:11:53;PRW;#N/D
GFEI090.PRW;15/12/2017;09:47:56;PRW;#N/D
GFEQ032.PRW;09/09/2015;15:18:35;PRW;#N/D
GFEQ044.PRW;07/05/2015;17:18:54;PRW;#N/D
GFEQ050.PRW;09/09/2015;14:09:38;PRW;#N/D
GFEQ517.PRW;09/09/2015;15:42:06;PRW;#N/D
GFEQ519.PRW;09/09/2015;14:37:09;PRW;#N/D
GFER031.PRW;14/01/2016;17:49:40;PRW;#N/D
GFER032.PRW;17/05/2016;16:43:15;PRW;#N/D
GFER033.PRW;02/06/2017;09:46:05;PRW;#N/D
GFER034.PRW;12/01/2017;14:02:39;PRW;#N/D
GFER040.PRW;27/05/2016;14:44:23;PRW;#N/D
GFER041.PRW;08/05/2018;09:31:34;PRW;#N/D
GFER050.PRW;05/12/2017;17:11:10;PRW;#N/D
GFER051.PRW;31/08/2017;09:46:11;PRW;#N/D
GFER052.PRW;09/04/2018;14:33:18;PRW;#N/D
GFER053.PRW;29/04/2016;10:52:12;PRW;#N/D
GFER054.PRW;29/04/2016;10:52:12;PRW;#N/D
GFER055.PRW;02/05/2018;09:28:10;PRW;#N/D
GFER056.PRW;25/01/2018;11:38:14;PRW;#N/D
GFER058.PRW;02/06/2017;09:46:05;PRW;#N/D
GFER059.PRW;16/02/2018;13:49:38;PRW;#N/D
GFER060.PRW;02/06/2017;09:46:05;PRW;#N/D
GFER061.PRW;12/04/2018;17:08:09;PRW;#N/D
GFER062.PRW;02/06/2017;09:46:05;PRW;#N/D
GFER063.PRW;21/08/2017;16:29:47;PRW;#N/D
GFER064.PRW;25/04/2018;13:42:12;PRW;#N/D
GFER065.PRW;21/02/2017;17:52:31;PRW;#N/D
GFER066.PRW;02/06/2017;09:46:05;PRW;#N/D
